Filename,EnergyMeV,LET,numEvtIntersectingVolume,chromatinVolume,numBP,sugarPosFilename,GitHash,ClusteringGitHash
alpha_5MeV_7314.root,4.912336850709736,88.54636850984096,619,2.700000000000001e-20,296352.0,../../../../geometryFiles/sugarPos_4x4_300nm.csv,M,80aac8f
EventNo,DoseGy,PathLength_nm,MeanKEMeV,TotalSBdirect,SSBdirect,cSSBdirect,DSBdirect,TotalSBindirect,SSBindirect,cSSBindirect,DSBindirect,TotalSBtotal,SSBtotal,cSSBtotal,DSBtotal
54,164.72237577468738,316.67731914958574,4.906269298869722,2, 2, 0, 0, 15, 11, 0, 2, 17, 11, 0, 3
55,129.7210818516598,343.2947975204091,4.912362333796185,0, 0, 0, 0, 5, 3, 0, 1, 5, 3, 0, 1
56,86.46794546380076,170.24828917863007,4.904959790425602,1, 1, 0, 0, 1, 1, 0, 0, 2, 2, 0, 0
58,12.96949657876329,27.273402480034804,4.897056494685662,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
59,148.8244475722707,288.16129652803016,4.903243525972638,3, 1, 0, 1, 10, 8, 0, 1, 13, 7, 1, 2
60,99.50119307465269,180.57770614187197,4.912793243495431,0, 0, 0, 0, 8, 3, 1, 1, 8, 3, 1, 1
61,156.79303413092762,322.0263308074065,4.905297359548527,1, 1, 0, 0, 6, 4, 0, 1, 7, 3, 0, 2
403,116.95217988336803,200.9798013938137,4.906996772942939,1, 1, 0, 0, 4, 4, 0, 0, 5, 3, 0, 1
405,20.04081363298151,38.38185042223345,4.907987797390772,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
406,127.585750039463,301.82263747282906,4.908603574063582,3, 1, 1, 0, 3, 3, 0, 0, 6, 4, 1, 0
407,29.211039122296384,42.90753763971637,4.914699113304369,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
408,32.0176007497234,98.47859257492271,4.888452181959375,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
413,112.16512908205824,175.16220552576883,4.905510645822566,0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0
415,39.76178582753876,106.82616695132494,4.9235351572093915,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
419,91.80966853233363,139.4095813081087,4.914367275382176,1, 1, 0, 0, 12, 12, 0, 0, 13, 13, 0, 0
421,240.80025091499962,449.76611928649714,4.905368639937986,8, 6, 1, 0, 23, 23, 0, 0, 31, 29, 1, 0
423,19.577802911238226,52.910679694376725,4.899144030060084,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
424,145.42181014286493,261.7590975850061,4.896172377142754,0, 0, 0, 0, 4, 4, 0, 0, 4, 4, 0, 0
426,40.43663560019561,98.66287982983971,4.920357129346732,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
427,66.045256910962,128.6375233101104,4.912216419228613,2, 2, 0, 0, 9, 9, 0, 0, 11, 8, 0, 1
431,159.9461305698126,311.90444377107804,4.914856865541312,4, 4, 0, 0, 6, 6, 0, 0, 10, 10, 0, 0
653,154.2819450425903,305.19246002582844,4.9214515810551,3, 1, 1, 0, 4, 2, 0, 1, 7, 3, 0, 1
654,169.872252412538,377.01178359526136,4.918948666069445,3, 3, 0, 0, 17, 15, 1, 0, 20, 16, 2, 0
656,122.46952909760061,197.5137271983725,4.911442743141189,3, 1, 0, 1, 7, 7, 0, 0, 10, 6, 0, 2
657,28.856063139461792,39.77030151903462,4.913557156438886,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
659,151.57853806719206,309.8899641115351,4.907710726827673,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
